run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round,CT_props_total_BEM,CFt_thrust_BEM,Tc_star_BEM,CFt_aero_BEM,CD_aero_BEM,CL_aero_BEM,CYaw_aero_BEM,CT_props_total_EXP,CFt_thrust_EXP,Tc_star_EXP,CFt_aero_EXP,CD_aero_EXP,CL_aero_EXP,CYaw_aero_EXP,CT_propoff_inv,delta_CT,delta_T,CT_one_prop_delta,CT_both_prop_delta,propoff_match_found,CD_modeloff,CYaw_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_aero_BEM_uncorrected,CYaw_aero_BEM_uncorrected,CL_aero_BEM_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,CMpitch25c_uncorrected,matched_fit_velocity,velocity_match_error,fit_found,fit_match_type,matched_fit_AoS,matched_fit_dR,matched_fit_source_row,CD0_fit,k_fit,esb,CL2_fit,CDi_fit,CDsep_fit,ewb
26.0,8.0,9.0,3.0,2.496,-8.0,104.24,101190.0,289.33,328.7,671.0,453.6,-22.7,105.8,-350.6,0.0,1.2183907064735384,243.1803343072557,19.979560682557437,223739.12325650055,49.21,49.21,0.6,0.58,0.0,20.185,19.959,44.909,44.134,101190.0,1.4732428520159189e-05,1.9980615659064236,1.9980615659064236,2.700872105082296,6.304538068544964,29.06200962874485,-1.016482703594064,-1.717570605278078,2.1996451419946084,0.0511418400243831,0.1193783580949441,0.5502980479614616,-0.0137817223898718,-0.1971317552616021,0.0298233296011954,0.5520031693373514,0.0271280377615881,-0.1193783580949441,0.5502980479614616,0.0672583874364307,-0.1110990076552229,0.0020811132065836,-0.2022587346772815,-0.2022587346772815,0.008510167140860302,294.0,655.5,456.3,-17.299999999999997,86.9,-336.70000000000005,34.7,15.5,-2.7,-5.4,18.9,-13.9,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,20,2.5,-8.0,1.9980615659064236,2.0,0.20879945787765505,0.0397703316379859,0.1331839064590207,0.066898369399574,0.09035431261021837,0.5371613485523686,-0.04658894134630387,0.12160984621771034,0.023163201493352086,0.07756952315769741,0.05029123925494018,0.09017440435675005,0.5492892988627706,-0.10787837150918711,0.05198462518046862,-0.02485658741888052,-1.3128943393502654,0.13050034445258737,0.26100068890517475,True,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.10660431261021837,-0.10556929848916097,0.5485660643146425,0.0185477798732502,-0.2115462346772814,0.0306601671408603,-0.2115462346772814,20.0,0.0,True,exact_AoS_exact_dR,-8.0,0.0,26.0,0.05627680981986645,0.0591417091135956,0.007219591,0.2885423143785993,0.01706488562394277,0.017012617166409148,0.0037076117555066824
25.0,8.0,8.0,10.0,2.496,-4.0,104.33,101191.0,289.37,249.6,428.2,323.7,74.6,129.6,-246.9,0.0,1.2182343256648152,243.3902837360233,19.98946635397758,223797.30524426769,49.21,49.21,0.56,0.58,0.0,20.549,20.332,44.893,43.941,101191.0,1.4735900733930148e-05,1.9990521853531449,1.9990521853531449,2.32990646140856,3.712117485203861,27.612775519369457,-0.1648759289195914,-1.070392192010539,1.5605708355783914,0.0440794360874635,0.0702294483269843,0.5224053385249141,-0.0022335000883574,-0.1227467880436264,0.021140351547934,0.5238293575557128,0.0212870516485512,-0.0702294483269843,0.5224053385249141,0.0488710194648648,-0.0669835468944885,0.0085568963766782,-0.12988320794628472,-0.12988320794628472,0.0080350648840438,253.6,417.5,329.7,77.6,106.6,-239.1,-4.0,10.7,-6.0,-3.0,23.0,-7.8,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,20,2.5,-4.0,1.9990521853531449,2.0,0.20844213382577556,0.039662932873903184,0.13282424672372836,0.060949984522454384,0.07984979745344169,0.5089733162933907,-0.036639068326867405,0.1213126186382474,0.023083693116613204,0.07730326346676274,0.04437074476516441,0.0718766348908339,0.5214000519874495,-0.06537483755095204,0.04177184282351898,-0.02048479117496778,-1.0829155724149147,0.10765450949027372,0.21530901898054744,True,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.08839979745344169,-0.0642194254697245,0.5206780320556647,0.0166235630433448,-0.1351707079462846,0.0218850648840438,-0.1351707079462846,20.0,0.0,True,exact_AoS_exact_dR,-4.0,0.0,49.0,0.04524160151880904,0.06431395560586022,0.007219591,0.2590538366986919,0.016660776952967433,0.017947418981665218,0.0035407455149726753
15.0,7.0,59.0,55.0,2.496,-3.995,415.08,101192.0,289.75,605.0,2336.1,1540.5,210.3,155.2,-1304.0,0.0,1.2166486644737404,972.7688038271756,39.98869424008703,446666.043676063,98.44,98.42,6.41,7.57,0.0,21.335,21.615,30.295,30.305,101192.0,1.4770140458672609e-05,1.9991340422443984,1.999540287731544,5.588414801971608,21.11283129232872,111.21177813921176,0.6874384260027631,-4.17427049379646,8.459759605888756,0.0264532953498403,0.0999396039195734,0.5264315763496248,0.0023300010965375,-0.1197681647070839,0.0286734759253701,0.5270841634519289,0.0035022922489533,-0.0999396039195734,0.5264315763496248,0.0333517515826384,-0.0978537783268335,0.0211539540761023,-0.1219366045230031,-0.1219366045230031,0.016124461294819002,609.0,2325.4,1546.5,213.3,132.2,-1296.2,-4.0,10.7,-6.0,-3.0,23.0,-7.8,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,40,2.5,-4.0,1.9991340422443984,2.0,0.2084125954756759,0.039654064672809866,0.13279454866449109,0.043156356921763166,0.06432193237638233,0.5129999403250712,-0.06751336656261286,0.1569388632368707,0.029860305795186264,0.0999969577841128,0.03336259804413957,0.0631112401324063,0.5251311707659588,-0.09577540185558506,0.035591669417821506,-0.032089377168868206,-6.780016383582648,0.1686543469917588,0.3373086939835176,True,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.07287193237638233,-0.09509372370546997,0.5247046560873452,0.0292206207427689,-0.127224104523003,0.029974461294819,-0.127224104523003,40.0,0.0,True,exact_AoS_exact_dR,-4.0,0.0,312.0,0.040414881905188875,0.060651324082226885,0.007219591,0.26316893877352665,0.01596154459392889,0.007945505877264562,0.0021022864411251617
1.0,7.0,50.0,35.0,-5.003,0.0,416.15,101202.0,289.04999999999995,-712.5,-304.7,-677.2,-537.7,-44.9,145.1,0.0,1.2197155774698278,975.2956993346116,39.99022680162341,448650.62717508303,123.03,123.03,17.61,17.79,0.0,17.271,17.78,34.089,33.593,101202.0,1.4705369044506352e-05,1.5996285235477827,1.5996285235477827,-6.721431338813684,-3.1663429218524537,-75.4105237120606,-1.0934200877537406,5.995030416326419,-0.988469440303608,-0.0317341038408047,-0.0149493537927588,-0.3560380623616357,-0.0036964317736716,0.1715637470253607,-0.0033416340959565,-0.3519141401326313,-0.0626625340336449,0.0149493537927588,-0.3560380623616357,-0.0317341038408047,0.0149493537927588,-0.0065712325562685,0.1790580983895318,0.1790580983895318,-0.0053390926288945,-731.4,-315.5,-667.6,-528.0,-82.3,151.29999999999998,18.9,10.8,-9.6,-9.7,37.4,-6.2,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,40,-5.0,0.0,1.5996285235477827,1.6,0.3272384845934966,0.0972464309649494,0.3256613418013064,0.03458389693130451,0.05924183118143832,-0.37120740501760763,0.011099353792758799,0.23676376856813383,0.07035979128085677,0.23562267334666906,0.007697257247211875,0.038357626011570216,-0.34990213249018004,0.0149493537927588,0.03135325211501952,-0.09401578614866442,-19.9157612807571,0.31636722378268106,0.6327344475653621,True,0.0059,0.00385,0.02365,-0.0015999999999999,0.00145,0.0026999999999999,True,0.06514183118143832,0.0149493537927588,-0.3475574050176076,-0.0081712325562684,0.1805080983895318,-0.0026390926288946,0.1805080983895318,40.0,0.0,True,exact_AoS_exact_dR,0.0,0.0,330.0,0.034608752698998047,0.06898509874297536,0.007219591,0.13779493753990618,0.00950579737247255,0.015127281109967722,0.0028919382091361504
7.0,7.0,54.0,18.0,-5.0,0.0,415.49,101197.0,289.33,1459.2,52.1,-922.2,-925.5,1613.0,-82.3,0.0,1.218474990839042,973.7370409857692,39.97859556381135,447727.296587814,82.03,82.02,0.83,0.83,0.0,23.481,24.357,30.965,30.78,101197.0,1.4731409448451123e-05,2.398452479684511,2.3987449025666967,13.257633833432498,-0.2696693397625085,-73.4722255451341,-0.4063086231071196,6.469241607603115,0.4903263071331226,0.0626938744929595,-0.0012752362868127,-0.3474419753115519,-0.0013757714861863,0.1854309064635704,0.0016602575331091,-0.3515839848970535,0.0321737419527237,0.0012752362868127,-0.3474419753115519,0.0626938744929595,0.0012752362868127,1.6103321756399903e-05,0.1663104518429098,0.1663104518429098,-0.0008948275492915,1440.3,41.3,-912.6,-915.8,1575.6,-76.1,18.9,10.8,-9.6,-9.7,37.4,-6.2,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,40,-5.0,0.0,2.398452479684511,2.4,0.04601568504819606,0.00608262766686956,0.020369659513617105,0.03825636961959326,0.06285335592516106,-0.3705618393793884,-0.0025747637131873,-0.016261521868194018,-0.002149544937063997,-0.007198451208135094,0.0300241970156597,0.06055250922334633,-0.3476293204971112,0.0012752362868127,0.03135325211501952,0.0008204898377041775,0.1735300605086613,-0.0062070874669321735,-0.012414174933864347,True,0.0059,0.00385,0.02365,-0.0015999999999999,0.00145,0.0026999999999999,True,0.06875335592516106,0.0012752362868127,-0.3469118393793884,-0.0015838966782435,0.1677604518429098,0.0018051724507084,0.1677604518429098,40.0,0.0,True,exact_AoS_exact_dR,0.0,0.0,330.0,0.034608752698998047,0.06898509874297536,0.007219591,0.13731607680423566,0.009472763117338185,0.01877184010882483,0.0033699564546384227
21.0,8.0,6.0,9.0,2.496,0.0,104.48,101192.0,289.45,-113.3,-50.8,254.6,245.6,-130.7,25.6,0.0,1.2179096580800357,243.7402011165107,20.006496532749907,223880.23999536084,61.52,61.52,1.82,1.43,0.0,21.349,21.333,38.423,39.307,101192.0,1.474299164301762e-05,1.6004091023428386,1.6004091023428386,-0.9319082618249624,-0.4510785254429526,27.39931818282415,-0.6615314907139259,-0.9836431997653596,-0.1467786235802315,-0.0176054357190671,-0.0085216907170516,0.5176227690795846,-0.0089486044791795,-0.112636946836741,-0.0019854895297582,0.5163649715108269,-0.0401310183411548,0.0085216907170516,0.5176227690795846,-0.0176054357190671,0.0085216907170516,-0.010819899020287,-0.1007873025209408,-0.1007873025209408,-0.0058279146395669,-101.03333333333332,-45.56666666666666,259.76666666666665,247.3333333333333,-151.6,22.5,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,20,2.5,0.0,1.6004091023428386,1.6,0.3270630774759369,0.09709951730834994,0.32516935358063476,0.056968498967195136,0.07135195981609468,0.5005894042423437,0.0100020478599087,0.2683923523068739,0.07968116749640577,0.26683833705451865,0.03955014915525097,0.06200013541349517,0.5141526828776526,0.0085216907170516,0.044011547913636394,-0.08414256625479119,-4.454538731848542,0.2834198091698277,0.5668396183396553,True,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.07940195981609469,0.0085216907170516,0.5133941200046176,-0.0112532323536203,-0.1076748025209407,-0.0024779146395669,-0.1076748025209407,20.0,0.0,True,exact_AoS_exact_dR,0.0,0.0,66.0,0.0410732835065928,0.07137849358511905,0.007219591,0.25058975163970454,0.017886718979911228,0.012391957329590659,0.002702751550430847
22.0,8.0,6.0,43.0,2.496,0.0,104.43,101192.0,289.41,402.7,-22.7,167.0,158.0,281.8,12.1,0.0,1.2180779880835713,243.62356175831005,20.000326911601103,223866.1439813953,41.01,41.01,0.2,0.11,0.0,21.186,21.102,34.335,33.595,101192.0,1.4739373210956738e-05,2.40006841422405,2.40006841422405,3.815258420395117,-0.1672607373749526,26.79357289407993,-0.3765608943918384,-0.6325710064314363,-0.0596149826675442,0.072111653242117,-0.0031613712534193,0.5064214857181766,-0.0050962166701485,-0.0724703627598654,-0.0008068040866315,0.5090814621803817,0.0499887646836889,0.0031613712534193,0.5064214857181767,0.072111653242117,0.0031613712534193,-0.005513108854969299,-0.0859077462758578,-0.0859077462758578,-0.0044167816001278,414.9666666666666,-17.466666666666665,172.16666666666666,159.73333333333332,260.90000000000003,9.0,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,20,2.5,0.0,2.40006841422405,2.4,0.04529742285114266,0.005979623343280997,0.02002471599334254,0.0559683880269699,0.07003560350358827,0.49335635950876405,0.0046417283962764,-0.030516248302268022,-0.004028389678972606,-0.01349037466090245,0.045960375004716295,0.06808708544002505,0.5065969206406336,0.0031613712534193,0.044011547913636394,0.005977216770052508,0.3162846502137919,-0.045279192344153354,-0.09055838468830671,True,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.07808560350358827,0.0031613712534193,0.5061610752710379,-0.0059464421883026,-0.0927952462758577,-0.0010667816001278,-0.0927952462758577,20.0,0.0,True,exact_AoS_exact_dR,0.0,0.0,66.0,0.0410732835065928,0.07137849358511905,0.007219591,0.24340049746774084,0.017373560847115926,0.011588759149879547,0.002597404542802071
23.0,8.0,7.0,7.0,2.496,0.0,104.31,101191.0,289.41,493.9,-21.9,150.0,143.4,354.5,10.9,0.0,1.2180659507882503,243.34362824262425,19.988931776445074,223736.3857873665,35.15,35.15,-0.16,-0.09,0.0,21.031,20.886,26.85,26.17,101191.0,1.4739518869890942e-05,2.798598214688046,2.798598214688046,4.654314004575608,-0.1689258464752604,26.642614314089883,-0.3418919219886683,-0.5732011392690834,-0.0520163324197567,0.0880717207641083,-0.0031965161710154,0.5041475254977595,-0.0046323441423646,-0.0657442093673462,-0.00070477696984,0.5075047145505892,0.0660327204709162,0.0031965161710154,0.5041475254977595,0.0880717207641083,0.0031965161710154,-0.005064015965303799,-0.08367998528883101,-0.08367998528883101,-0.0042950811879051,506.1666666666666,-16.666666666666664,155.16666666666666,145.13333333333333,333.6,7.800000000000001,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,20,2.5,0.0,2.798598214688046,2.8,-0.14089269730061552,-0.013679019090024355,-0.04580864991321519,0.05235370138089184,0.06635567944708409,0.49193852609973704,0.0046768733138725,-0.181612670673353,-0.017632448215754673,-0.059047994751132676,0.048400272255161525,0.07045600108048555,0.5049154122793198,0.0031965161710154,0.044011547913636394,0.022021172557279804,1.1639122525348955,-0.22681614660367586,-0.4536322932073517,True,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.0744056794470841,0.0031965161710154,0.5047432418620109,-0.0054973492986371,-0.0905674852888309,-0.0009450811879051,-0.0905674852888309,20.0,0.0,True,exact_AoS_exact_dR,0.0,0.0,66.0,0.0410732835065928,0.07137849358511905,0.007219591,0.24200351346118165,0.017273846233165226,0.00800854970732607,0.0021278263478004913
24.0,8.0,7.0,32.0,2.496,0.0,104.52,101192.0,289.39,232.4,-28.3,198.6,185.0,143.7,14.5,0.0,1.218162170535493,243.83351276965868,20.00825165955574,223982.337972026,49.21,49.21,0.56,0.54,0.0,20.844,20.649,44.904,43.815,101192.0,1.4737564119370352e-05,2.0009308151026115,2.0009308151026115,2.24850780270859,-0.2276828277309029,26.99276102797617,-0.5098789872201681,-0.77383137595471,-0.0749581612321228,0.0424621308940779,-0.0042996951230488,0.5097470200378204,-0.0068945460190078,-0.0885774922277964,-0.0010135787217525,0.5111126154067658,0.0202225460701507,0.0042996951230488,0.5097470200378204,0.0424621308940779,0.0042996951230488,-0.0076212626728870995,-0.0936580698610366,-0.0936580698610366,-0.0047156491224847,244.66666666666669,-23.066666666666663,203.76666666666665,186.7333333333333,122.79999999999998,11.4,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,20,2.5,0.0,2.0009308151026115,2.0,0.20776376505148428,0.0394596509587509,0.13214349103330827,0.059682197028901596,0.07383434507542283,0.4952238506606293,0.0057800522659059005,0.12076572494813927,0.022936498831031594,0.07681033546855917,0.04315904490118229,0.06537686905109577,0.5087481437585818,0.0042996951230488,0.044011547913636394,-0.023789001843485695,-1.259880738174434,0.12525434132668628,0.25050868265337256,True,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.08188434507542283,0.0042996951230488,0.5080285664229032,-0.0080545960062204,-0.1005455698610365,-0.0013656491224847,-0.1005455698610365,20.0,0.0,True,exact_AoS_exact_dR,0.0,0.0,66.0,0.0410732835065928,0.07137849358511905,0.007219591,0.24524666226314126,0.017505337309121488,0.015255724259708545,0.0030783615608303665
4.0,7.0,52.0,15.0,2.507,0.0,416.01,101202.0,289.17999999999995,-839.5,-157.4,1112.5,1105.4,-959.7,55.8,0.0,1.2191672579972812,974.9650714676034,39.99243808047264,448317.21003641264,123.03,123.04,17.64,17.93,0.0,20.15,21.793,34.112,33.614,101202.0,1.4717119291721276e-05,1.599716975777331,1.5995869597682464,-7.6203100498676655,-1.7852427811914882,112.4485216320533,-1.9805467648002115,-4.68383258262846,-0.3436620319839879,-0.0359902087690589,-0.0084315808645676,0.5310867593084246,-0.00669773560783,-0.1340857876031317,-0.0011621828222322,0.5290041845169331,-0.0591862636389535,0.0084315808645676,0.5310867593084247,-0.0359902087690589,0.0084315808645676,-0.008581347759656001,-0.1170543404314959,-0.1170543404314959,-0.0049079891634643,-827.2333333333333,-152.16666666666669,1117.6666666666667,1107.1333333333334,-980.6,52.7,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,40,2.5,0.0,1.599716975777331,1.6,0.3272186207862322,0.09722977494668739,0.3256055637002239,0.03804351130773389,0.05309650610278191,0.5140290728091023,0.0099119380074247,0.2367494007371114,0.07034774151031745,0.23558232076608285,0.01116147787136395,0.03429020186351225,0.5280096475263099,0.0084315808645676,0.036549391027262394,-0.09573565466621589,-20.273213292299687,0.32219028478799816,0.6443805695759963,True,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.06114650610278191,0.0084315808645676,0.5268337885713762,-0.0090146810929893,-0.1239418404314958,-0.0015579891634643,-0.1239418404314958,40.0,0.0,True,exact_AoS_exact_dR,0.0,0.0,330.0,0.034608752698998047,0.06898509874297536,0.007219591,0.26422588769298533,0.018227648952950908,0.0002601044508329549,0.0009419679371771698
10.0,7.0,55.0,35.0,2.503,0.0,415.81,101196.0,289.41,1385.5,-105.5,709.6,740.6,833.6,18.3,0.0,1.2181261372648535,974.4927490899582,39.99983251449172,447740.7929164204,82.02,82.01,1.1,0.8,0.0,22.733,22.766,30.455,30.383,101196.0,1.4738790604007414e-05,2.4000191351021867,2.400311784673592,12.849841876790176,-1.4107643979511804,109.44690935532128,-1.029505139611864,-2.989315423938594,-0.1041460719765816,0.0607183487914234,-0.0066661742298979,0.5171608864995387,-0.0034832276780618,-0.0856177029841382,-0.0003523678187823,0.5193191554259788,0.038075125903847,0.0066661742298979,0.5171608864995387,0.0607183487914234,0.0066661742298979,-0.0049082710447519995,-0.0958438498218493,-0.0958438498218493,-0.0039362040245119,1397.7666666666669,-100.26666666666668,714.7666666666667,742.3333333333334,812.7,15.2,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,40,2.5,0.0,2.4000191351021867,2.4,0.045319332552186314,0.005982761277810931,0.020035224388965524,0.04405788718165793,0.05864540213391296,0.5040948933974344,0.008146531372754999,-0.01715499937036874,-0.0022646905895122604,-0.007584053921847064,0.03581043531433474,0.058455818860979426,0.5172597893815509,0.0066661742298979,0.036549391027262394,0.0015257348765846043,0.32293677713043606,-0.011557420235845783,-0.023114840471691565,True,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.06669540213391296,0.0066661742298979,0.5168996091597083,-0.0053416043780853,-0.1027313498218492,-0.0005862040245119,-0.1027313498218492,40.0,0.0,True,exact_AoS_exact_dR,0.0,0.0,330.0,0.034608752698998047,0.06898509874297536,0.007219591,0.25411166154937076,0.017529918063724875,0.006506731371190042,0.0017612719028182082
11.0,7.0,56.0,5.0,2.503,0.0,415.59,101195.0,289.48,1815.7,-95.1,626.5,672.7,1183.4,9.4,0.0,1.2178195442593014,973.9731987502936,39.994201580787575,447481.0876089892,70.31,70.29,-1.35,-1.37,0.0,22.323,22.209,27.955,28.552,101195.0,1.4745268537566482e-05,2.7993437373512617,2.800140250009492,16.807719264686142,-1.3527964239444386,108.7849042792004,-0.7344969339462756,-2.621960225846349,-0.0471242249300723,0.0794625614479741,-0.0063956725639831,0.5143069684094561,-0.0024864225532374,-0.0751362531413241,-0.0001595251528695,0.5172865517376948,0.056926090834727,0.0063956725639831,0.5143069684094561,0.0794625614479741,0.0063956725639831,-0.0038446697440130003,-0.09064551195490761,-0.09064551195490761,-0.0036966835667216003,1827.9666666666667,-89.86666666666666,631.6666666666666,674.4333333333334,1162.5,6.300000000000001,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,40,2.5,0.0,2.7993437373512617,2.8,-0.1412527735938798,-0.013706674596240134,-0.04590126338162794,0.043219416238486866,0.05771896389232342,0.5021008463917978,0.007876029706840199,-0.20067092844378553,-0.01947240430841021,-0.06520968689802145,0.037453686526316796,0.06000873505353767,0.5151573613570525,0.0063956725639831,0.036549391027262394,0.020376699807464607,4.310629281543113,-0.20999005588735484,-0.4199801117747097,True,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.06576896389232342,0.0063956725639831,0.5149055621540717,-0.0042780030773463,-0.0975330119549075,-0.0003466835667216,-0.0975330119549075,40.0,0.0,True,exact_AoS_exact_dR,0.0,0.0,330.0,0.034608752698998047,0.06898509874297536,0.007219591,0.25210525994735966,0.017391506251092075,0.0057187049422333,0.0016579148132231571
12.0,7.0,56.0,55.0,2.503,0.0,415.58,101193.0,289.54999999999995,605.7,-131.5,849.6,867.5,204.7,37.4,0.0,1.2175010680190128,973.9495829321944,39.998947184542295,447333.2035533821,98.42,98.43,7.13,6.35,0.0,21.723,21.592,30.299,30.153,101193.0,1.4751893393639962e-05,2.00005296202351,1.9998497665585069,5.675647094404695,-1.5931973711987517,110.35666158098408,-1.412485808087964,-3.5883151607617805,-0.226933555433952,0.0268336461681774,-0.0075324088731598,0.5217504823520099,-0.0047816696912629,-0.1028311150702209,-0.0007682351905665,0.5224245700339878,0.0040223160041163,0.0075324088731598,0.5217504823520099,0.0268336461681774,0.0075324088731598,-0.0064312304976095,-0.10350675789328731,-0.10350675789328731,-0.0044190422790432,617.9666666666667,-126.26666666666668,854.7666666666667,869.2333333333333,183.8,34.3,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,40,2.5,0.0,2.00005296202351,2.0,0.20808087503240277,0.0395545775932947,0.13246138378136563,0.043576893597411,0.058300486175082794,0.5072183510483506,0.0090127660160169,0.15657883585593857,0.029764435157085087,0.0996759037327345,0.03378675116120139,0.056569684158324744,0.5204506189480932,0.0075324088731598,0.036549391027262394,-0.03252707502314609,-6.880837606387581,0.17111198361547428,0.34222396723094856,True,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.0663504861750828,0.0075324088731598,0.5200230668106245,-0.0068645638309428,-0.1103942578932872,-0.0010690422790432,-0.1103942578932872,40.0,0.0,True,exact_AoS_exact_dR,0.0,0.0,330.0,0.034608752698998047,0.06898509874297536,0.007219591,0.2572704556402078,0.017747827785989996,0.0059439056900947515,0.001687452012761507
